time_second,beat_type,rhythm_label,bad_signal_quality,bad_signal_quality_label
4347.913888888889,N,N,False,
4348.833333333333,N,N,False,
4349.722222222223,N,N,False,
4350.636111111111,N,N,False,
4351.511111111111,N,N,False,
4352.408333333334,N,SR-mPVC-BT,False,
4353.294444444445,N,SR-mPVC-BT,False,
4354.4,V,SR-mPVC-BT,False,
4355.063888888889,N,SR-mPVC-BT,False,
4355.944444444444,N,SR-mPVC-BT,False,
4356.752777777778,V,SR-mPVC-BT,False,
4357.736111111111,N,SR-mPVC-BT,False,
4358.636111111111,N,SR-mPVC-BT,False,
4359.513888888889,V,SR-mPVC-BT,False,
4360.441666666667,N,SR-mPVC-BT,False,
4361.344444444445,N,SR-mPVC-BT,False,
4362.138888888889,V,SR-mPVC-BT,False,
4363.069444444444,N,SR-mPVC-BT,False,
4363.955555555555,N,SR-mPVC-BT,False,
4364.791666666667,V,SR-mPVC-BT,False,
4365.736111111111,N,SR-mPVC-BT,False,
4366.625,N,SR-mPVC-BT,False,
4367.466666666666,V,SR-mPVC-BT,False,
4368.394444444444,N,SR-mPVC-BT,False,
4369.266666666666,N,SR-mPVC-BT,False,
4370.15,V,SR-mPVC-BT,False,
4371.002777777778,N,SR-mPVC-BT,False,
4371.858333333334,N,SR-mPVC-BT,False,
4372.677777777778,V,SR-mPVC-BT,False,
4373.627777777778,N,SR-mPVC-BT,False,
4374.513888888889,N,SR-mPVC-BT,False,
4375.466666666666,V,SR-mPVC-BT,False,
4376.263888888889,N,SR-mPVC-BT,False,
4377.15,N,SR-mPVC-BT,False,
4377.955555555555,V,SR-mPVC-BT,False,
4378.830555555555,N,SR-mPVC-BT,False,
4379.736111111111,N,SR-mPVC-BT,False,
4380.544444444445,V,SR-mPVC-BT,False,
4381.491666666667,N,SR-mPVC-BT,False,
4382.3805555555555,N,SR-mPVC-BT,False,
4383.344444444445,V,SR-mPVC-BT,False,
4384.15,N,SR-mPVC-BT,False,
4385.038888888889,N,SR-mPVC-BT,False,
4385.858333333334,V,SR-mPVC-BT,False,
4386.8,N,SR-mPVC-BT,False,
4387.669444444445,N,SR-mPVC-BT,False,
4388.766666666666,V,SR-mPVC-BT,False,
4389.427777777778,N,SR-mPVC-BT,False,
4390.308333333333,N,SR-mPVC-BT,False,
4391.155555555555,V,SR-mPVC-BT,False,
4392.080555555555,N,SR-mPVC-BT,False,
