time_second,beat_type,rhythm_label,bad_signal_quality,bad_signal_quality_label
1001.3222222222222,S,AFIB/AFL,False,
1001.7361111111111,S,AFIB/AFL,False,
1002.2972222222222,S,AFIB/AFL,False,
1002.6888888888889,S,AFIB/AFL,False,
1003.0527777777778,S,AFIB/AFL,False,
1003.6138888888889,S,AFIB/AFL,False,
1004.2166666666667,S,AFIB/AFL,False,
1004.7277777777778,S,AFIB/AFL,False,
1005.2111111111111,S,AFIB/AFL,False,
1005.6083333333333,S,AFIB/AFL,False,
1005.95,S,AFIB/AFL,False,
1006.4333333333333,S,AFIB/AFL,False,
1007.0722222222222,S,AFIB/AFL,False,
1007.6111111111111,S,AFIB/AFL,False,
1007.8083333333333,,,True,Start1
1008.2305555555556,S,AFIB/AFL,True,
1008.7638888888889,U,AFIB/AFL,True,
1009.1611111111112,,,True,End1
1009.6055555555556,S,AFIB/AFL,False,
1010.3833333333333,S,AFIB/AFL,False,
1011.0305555555556,S,AFIB/AFL,False,
1011.7111111111111,S,AFIB/AFL,False,
1012.1861111111111,S,AFIB/AFL,False,
1012.5722222222222,S,AFIB/AFL,False,
1012.9777777777778,S,AFIB/AFL,False,
1013.4222222222222,S,AFIB/AFL,False,
1014.2277777777778,S,AFIB/AFL,False,
1014.8722222222223,S,AFIB/AFL,False,
1015.4777777777778,S,AFIB/AFL,False,
1015.9055555555556,S,AFIB/AFL,False,
1016.2944444444445,S,AFIB/AFL,False,
1016.6916666666667,S,AFIB/AFL,False,
1017.1388888888889,S,AFIB/AFL,False,
1017.725,S,AFIB/AFL,False,
1018.2583333333333,S,AFIB/AFL,False,
1018.9222222222222,S,AFIB/AFL,False,
1019.3944444444444,S,AFIB/AFL,False,
1019.7944444444445,S,AFIB/AFL,False,
1020.5833333333334,S,AFIB/AFL,False,
1021.2083333333334,S,AFIB/AFL,False,
1021.6333333333333,S,AFIB/AFL,False,
1022.0333333333333,S,AFIB/AFL,False,
1022.4861111111111,S,AFIB/AFL,False,
1022.9888888888889,S,AFIB/AFL,False,
1023.3888888888889,S,AFIB/AFL,False,
1023.7805555555556,S,AFIB/AFL,False,
1024.1944444444443,S,AFIB/AFL,False,
1024.7166666666667,S,AFIB/AFL,False,
1025.3861111111112,S,AFIB/AFL,False,
1025.8083333333334,S,AFIB/AFL,False,
1026.3944444444444,S,AFIB/AFL,False,
1026.9305555555557,S,AFIB/AFL,False,
1027.3694444444445,S,AFIB/AFL,False,
1027.8222222222223,S,AFIB/AFL,False,
1028.5944444444444,S,AFIB/AFL,False,
1029.0305555555556,S,AFIB/AFL,False,
1029.6972222222223,S,AFIB/AFL,False,
1030.1722222222222,S,AFIB/AFL,False,
1030.8027777777777,S,AFIB/AFL,False,
1031.5,S,AFIB/AFL,False,
1032.0722222222223,S,AFIB/AFL,False,
1032.5555555555557,S,AFIB/AFL,False,
1032.9305555555557,S,AFIB/AFL,False,
1033.7527777777777,S,AFIB/AFL,False,
1034.3166666666666,S,AFIB/AFL,False,
1034.8333333333333,S,AFIB/AFL,False,
1035.3972222222221,S,AFIB/AFL,False,
1035.9083333333333,S,AFIB/AFL,False,
1036.4694444444444,S,AFIB/AFL,False,
1036.8722222222223,S,AFIB/AFL,False,
1037.2666666666667,S,AFIB/AFL,False,
1037.6944444444443,S,AFIB/AFL,False,
1038.1777777777777,S,AFIB/AFL,False,
1038.5666666666666,S,AFIB/AFL,False,
1039.0166666666667,S,AFIB/AFL,False,
1039.6138888888888,S,AFIB/AFL,False,
1040.0861111111112,S,AFIB/AFL,False,
1040.8111111111111,S,AFIB/AFL,False,
1041.4583333333333,S,AFIB/AFL,False,
1041.8333333333333,S,AFIB/AFL,False,
1042.2027777777778,S,AFIB/AFL,False,
1042.6166666666666,S,AFIB/AFL,False,
1043.25,S,AFIB/AFL,False,
1043.713888888889,S,AFIB/AFL,False,
1044.3944444444444,S,AFIB/AFL,False,
1044.7583333333334,S,AFIB/AFL,False,
1045.7083333333333,S,AFIB/AFL,False,
1046.425,S,AFIB/AFL,False,
1047.025,S,AFIB/AFL,False,
1047.4277777777777,S,AFIB/AFL,False,
1048.0277777777778,S,AFIB/AFL,False,
1048.6166666666666,S,AFIB/AFL,False,
1049.0166666666667,S,AFIB/AFL,False,
1049.8138888888889,S,AFIB/AFL,False,
1050.2888888888888,S,AFIB/AFL,False,
1051.1027777777779,S,AFIB/AFL,False,
1051.5194444444444,S,AFIB/AFL,False,
1052.15,S,AFIB/AFL,False,
1052.6472222222221,S,AFIB/AFL,False,
1053.2194444444444,S,AFIB/AFL,False,
1053.6138888888888,S,AFIB/AFL,False,
1054.2472222222223,S,AFIB/AFL,False,
1054.9361111111111,S,AFIB/AFL,False,
1055.4361111111111,S,AFIB/AFL,False,
1055.9055555555556,S,AFIB/AFL,False,
1056.6305555555555,S,AFIB/AFL,False,
1057.0416666666667,S,AFIB/AFL,False,
1057.5277777777778,S,AFIB/AFL,False,
1057.9472222222223,S,AFIB/AFL,False,
1058.5083333333334,S,AFIB/AFL,False,
1058.9666666666667,S,AFIB/AFL,False,
1059.4833333333333,S,AFIB/AFL,False,
1059.9083333333333,S,AFIB/AFL,False,
1060.3222222222223,S,AFIB/AFL,False,
1060.7611111111112,S,AFIB/AFL,False,
1061.1583333333333,S,AFIB/AFL,False,
1061.7833333333333,S,AFIB/AFL,False,
1062.361111111111,S,AFIB/AFL,False,
1062.9305555555557,S,AFIB/AFL,False,
1063.3472222222222,S,AFIB/AFL,False,
1063.7222222222222,S,AFIB/AFL,False,
1064.3277777777778,S,AFIB/AFL,False,
1065.0666666666666,S,AFIB/AFL,False,
1065.9,S,AFIB/AFL,False,
1066.3111111111111,S,AFIB/AFL,False,
1066.8,S,AFIB/AFL,False,
1067.25,S,AFIB/AFL,False,
1067.8805555555555,S,AFIB/AFL,False,
1068.5694444444443,S,AFIB/AFL,False,
1069.1805555555557,S,AFIB/AFL,False,
1069.5333333333333,S,AFIB/AFL,False,
1069.9138888888888,S,AFIB/AFL,False,
1070.3111111111111,S,AFIB/AFL,False,
1070.8277777777778,S,AFIB/AFL,False,
1071.5277777777778,S,AFIB/AFL,False,
1072.2722222222221,S,AFIB/AFL,False,
1072.9,S,AFIB/AFL,False,
1073.3361111111112,S,AFIB/AFL,False,
1073.7277777777779,S,AFIB/AFL,False,
1074.2111111111112,S,AFIB/AFL,False,
1074.625,S,AFIB/AFL,False,
1075.0277777777778,S,AFIB/AFL,False,
1075.5583333333334,S,AFIB/AFL,False,
1075.9527777777778,S,AFIB/AFL,False,
1076.3444444444444,S,AFIB/AFL,False,
1076.9416666666666,S,AFIB/AFL,False,
1077.411111111111,S,AFIB/AFL,False,
1077.8333333333333,S,AFIB/AFL,False,
1078.3777777777777,S,AFIB/AFL,False,
1078.8083333333334,S,AFIB/AFL,False,
1079.263888888889,S,AFIB/AFL,False,
1079.9166666666667,S,AFIB/AFL,False,
1080.6166666666666,S,AFIB/AFL,False,
1081.0638888888889,S,AFIB/AFL,False,
1081.4666666666667,S,AFIB/AFL,False,
1082.2916666666667,S,AFIB/AFL,False,
1082.9166666666667,S,AFIB/AFL,False,
1083.4694444444444,S,AFIB/AFL,False,
1083.9444444444443,S,AFIB/AFL,False,
1084.3138888888889,S,AFIB/AFL,False,
1084.8944444444444,S,AFIB/AFL,False,
1085.4805555555556,S,AFIB/AFL,False,
1086.0972222222222,S,AFIB/AFL,False,
1086.6027777777779,S,AFIB/AFL,False,
1087.3027777777777,S,AFIB/AFL,False,
1087.6972222222223,S,AFIB/AFL,False,
1088.0694444444443,S,AFIB/AFL,False,
1088.4583333333333,S,AFIB/AFL,False,
1088.85,S,AFIB/AFL,False,
1089.4611111111112,S,AFIB/AFL,False,
1089.875,S,AFIB/AFL,False,
1090.2805555555556,S,AFIB/AFL,False,
1090.7055555555555,S,AFIB/AFL,False,
1091.1944444444443,S,AFIB/AFL,False,
1091.8138888888889,S,AFIB/AFL,False,
1092.3555555555556,S,AFIB/AFL,False,
1092.975,S,AFIB/AFL,False,
1093.7277777777779,S,AFIB/AFL,False,
1094.2222222222222,S,AFIB/AFL,False,
1094.9305555555557,S,AFIB/AFL,False,
1095.361111111111,S,AFIB/AFL,False,
1095.8111111111111,S,AFIB/AFL,False,
1096.4527777777778,S,AFIB/AFL,False,
1096.888888888889,S,AFIB/AFL,False,
