time_second,beat_type,rhythm_label,bad_signal_quality,bad_signal_quality_label
743.6416666666667,N,N,False,
744.5416666666666,N,N,False,
745.4361111111111,N,N,False,
746.3361111111111,N,N,False,
747.2388888888889,N,N,False,
748.15,N,N,False,
749.0583333333333,N,N,False,
749.9666666666667,N,N,False,
750.8722222222223,N,N,False,
751.7805555555556,N,N,False,
752.6944444444445,N,N,False,
753.6111111111111,N,N,False,
754.5222222222222,N,N,False,
755.4416666666667,N,N,False,
756.3555555555556,N,N,False,
757.275,N,N,False,
758.1972222222222,N,N,False,
759.1166666666667,N,N,False,
760.0333333333333,N,N,False,
760.9527777777778,N,N,False,
761.875,N,N,False,
762.8,N,N,False,
763.725,N,N,False,
764.65,N,N,False,
765.575,N,N,False,
766.5027777777777,N,N,False,
767.4305555555555,N,N,False,
768.3583333333333,N,N,False,
769.2861111111112,N,N,False,
770.2111111111111,N,N,False,
771.1333333333333,N,N,False,
772.0555555555555,N,N,False,
772.9833333333333,N,N,False,
773.9083333333333,N,N,False,
774.8305555555555,N,N,False,
775.7527777777777,N,N,False,
776.6805555555555,N,N,False,
777.6166666666667,N,N,False,
778.55,N,N,False,
779.4861111111111,N,N,False,
780.4194444444445,N,N,False,
781.3583333333333,N,N,False,
782.3,N,N,False,
783.2444444444444,N,N,False,
784.1833333333333,N,N,False,
785.1222222222223,N,N,False,
786.0666666666667,N,N,False,
787.0111111111111,N,N,False,
787.9611111111111,N,N,False,
788.9027777777778,N,N,False,
789.8361111111111,N,N,False,
790.775,N,N,False,
791.7222222222222,N,N,False,
792.6666666666666,N,N,False,
793.6138888888889,N,N,False,
794.5611111111111,N,N,False,
795.5166666666667,N,N,False,
796.475,N,N,False,
797.4361111111111,N,N,False,
798.4027777777778,N,N,False,
799.3611111111111,N,N,False,
800.3166666666667,N,N,False,
801.275,N,N,False,
802.2305555555556,N,N,False,
803.1888888888889,N,N,False,
804.1361111111111,N,N,False,
805.0833333333334,N,N,False,
806.0222222222222,N,N,False,
806.9694444444444,N,N,False,
807.9111111111112,N,N,False,
808.8472222222222,N,N,False,
809.775,N,N,False,
810.7055555555555,N,N,False,
811.6361111111111,N,N,False,
812.5666666666667,N,N,False,
813.5027777777777,N,N,False,
814.4388888888889,N,N,False,
815.3722222222223,N,N,False,
816.3138888888889,N,N,False,
817.25,N,N,False,
818.1944444444445,N,N,False,
819.1361111111111,N,N,False,
820.0694444444445,N,N,False,
821.0111111111111,N,N,False,
821.95,N,N,False,
822.7333333333333,,N,True,Start1
822.8972222222222,N,N,True,
823.0694444444445,U,N,True,
823.8416666666667,N,N,True,
824.3277777777778,,N,True,End1
824.7861111111112,N,N,False,
825.7305555555556,N,N,False,
826.6805555555555,N,N,False,
827.6277777777777,N,N,False,
828.5777777777778,N,N,False,
829.5222222222222,N,N,False,
830.4638888888888,N,N,False,
831.4083333333333,N,N,False,
832.3555555555556,N,N,False,
833.3083333333333,N,N,False,
834.2555555555556,N,N,False,
835.2,N,N,False,
836.15,N,N,False,
837.1027777777778,N,N,False,
838.0583333333333,N,N,False,
839.0138888888889,N,N,False,
839.9638888888888,N,N,False,
840.9194444444445,N,N,False,
841.8777777777777,N,N,False,
842.8388888888888,N,N,False,
843.8027777777778,N,N,False,
844.7583333333333,N,N,False,
845.7166666666667,N,N,False,
846.6777777777778,N,N,False,
847.6305555555556,N,N,False,
848.5916666666667,N,N,False,
849.5444444444445,N,N,False,
850.5,N,N,False,
851.4555555555555,N,N,False,
852.4111111111112,N,N,False,
853.3694444444444,N,N,False,
854.3277777777778,N,N,False,
855.2777777777778,N,N,False,
856.2277777777778,N,N,False,
857.1833333333333,N,N,False,
858.1444444444444,N,N,False,
859.1,N,N,False,
860.0583333333333,N,N,False,
861.0111111111111,N,N,False,
861.9694444444444,N,N,False,
862.9305555555555,N,N,False,
863.8888888888889,N,N,False,
864.85,N,N,False,
865.8055555555555,N,N,False,
866.775,N,N,False,
867.7361111111111,N,N,False,
868.7027777777778,N,N,False,
869.6694444444445,N,N,False,
870.6305555555556,N,N,False,
871.5944444444444,N,N,False,
872.5611111111111,N,N,False,
873.5277777777778,N,N,False,
874.4888888888889,N,N,False,
875.4555555555555,N,N,False,
876.4222222222222,N,N,False,
877.3861111111111,N,N,False,
878.3611111111111,N,N,False,
879.3333333333334,N,N,False,
880.3055555555555,N,N,False,
881.2805555555556,N,N,False,
882.2555555555556,N,N,False,
883.2361111111111,N,N,False,
884.2083333333334,N,N,False,
885.1777777777778,N,N,False,
886.1472222222222,N,N,False,
887.1166666666667,N,N,False,
887.7222222222222,,N,True,Start2
888.0805555555555,U,N,True,
888.6861111111111,,N,True,End2
889.0555555555555,N,N,False,
890.0166666666667,N,N,False,
890.9777777777778,N,N,False,
891.9361111111111,N,N,False,
892.8972222222222,N,N,False,
893.85,N,N,False,
894.8,N,N,False,
895.7416666666667,N,N,False,
896.6833333333333,N,N,False,
897.6277777777777,N,N,False,
898.5722222222222,N,N,False,
899.5166666666667,N,N,False,
900.4555555555555,N,N,False,
901.3972222222222,N,N,False,
902.3444444444444,N,N,False,
903.075,,N,True,Start3
903.2944444444445,U,N,True,
904.2444444444444,U,N,True,
905.1861111111111,N,N,True,
906.1333333333333,U,N,True,
906.4472222222222,,N,True,End3
907.0861111111111,N,N,False,
908.0444444444445,N,N,False,
909.0,N,N,False,
909.9583333333334,N,N,False,
910.9083333333333,N,N,False,
911.8638888888889,N,N,False,
912.825,N,N,False,
913.7861111111112,N,N,False,
914.7444444444444,N,N,False,
915.6944444444445,N,N,False,
916.65,N,N,False,
917.6083333333333,N,N,False,
918.5666666666667,N,N,False,
919.525,N,N,False,
920.4805555555556,N,N,False,
921.4388888888889,N,N,False,
922.3972222222222,N,N,False,
923.3583333333333,N,N,False,
924.3138888888889,N,N,False,
925.2638888888889,N,N,False,
926.2138888888888,N,N,False,
927.1666666666666,N,N,False,
928.1222222222223,N,N,False,
929.0777777777778,N,N,False,
930.025,N,N,False,
930.975,N,N,False,
931.9305555555555,N,N,False,
932.8861111111111,N,N,False,
933.8472222222222,N,N,False,
934.8055555555555,N,N,False,
935.7611111111111,N,N,False,
936.7194444444444,N,N,False,
937.6833333333333,N,N,False,
938.65,N,N,False,
939.6138888888889,N,N,False,
940.575,N,N,False,
941.5388888888889,N,N,False,
942.5055555555556,N,N,False,
943.4805555555556,N,N,False,
944.4472222222222,N,N,False,
945.4083333333333,N,N,False,
946.375,N,N,False,
947.3388888888888,N,N,False,
948.3111111111111,N,N,False,
949.2805555555556,N,N,False,
950.2388888888889,N,N,False,
951.2,N,N,False,
952.1638888888889,N,N,False,
953.1361111111111,N,N,False,
954.1055555555556,N,N,False,
955.0666666666667,N,N,False,
956.0277777777778,N,N,False,
956.9944444444444,N,N,False,
957.9555555555555,N,N,False,
958.9166666666666,N,N,False,
959.875,N,N,False,
960.825,N,N,False,
961.7805555555556,N,N,False,
962.7305555555556,N,N,False,
963.6861111111111,N,N,False,
964.6305555555556,N,N,False,
965.5722222222222,N,N,False,
966.5111111111111,N,N,False,
967.4555555555555,N,N,False,
968.3944444444444,N,N,False,
969.3305555555555,N,N,False,
970.2611111111111,N,N,False,
971.1944444444445,N,N,False,
972.1333333333333,N,N,False,
973.0777777777778,N,N,False,
974.0194444444444,N,N,False,
974.9611111111111,N,N,False,
975.9,N,N,False,
976.8444444444444,N,N,False,
977.7944444444445,N,N,False,
978.7388888888889,N,N,False,
979.6833333333333,N,N,False,
980.6166666666667,N,N,False,
981.5527777777778,N,N,False,
982.4861111111111,N,N,False,
983.4194444444445,N,N,False,
984.35,N,N,False,
985.2777777777778,N,N,False,
986.2027777777778,N,N,False,
987.1333333333333,N,N,False,
988.0638888888889,N,N,False,
988.9944444444444,N,N,False,
989.925,N,N,False,
990.8472222222222,N,N,False,
991.7722222222222,N,N,False,
992.6916666666667,N,N,False,
993.6138888888889,N,N,False,
994.5277777777778,N,N,False,
995.4333333333333,N,N,False,
996.3444444444444,N,N,False,
997.2527777777777,N,N,False,
998.1722222222222,N,N,False,
999.0888888888888,N,N,False,
1000.0055555555556,N,N,False,
1000.9222222222222,N,N,False,
1001.8472222222222,N,N,False,
1002.7777777777778,N,N,False,
1003.7138888888888,N,N,False,
1004.6444444444444,N,N,False,
1005.575,N,N,False,
1006.5083333333333,N,N,False,
1007.4444444444445,N,N,False,
1008.3861111111111,N,N,False,
1009.3222222222222,N,N,False,
1010.2527777777777,N,N,False,
1011.1861111111111,N,N,False,
1012.1222222222223,N,N,False,
1013.0666666666667,N,N,False,
1014.0083333333333,N,N,False,
1014.9472222222222,N,N,False,
