time_second,beat_type,rhythm_label,bad_signal_quality,bad_signal_quality_label
11643.744444444445,N,N,False,
11644.852777777778,N,N,False,
11645.96388888889,N,N,False,
11647.072222222223,N,N,False,
11648.169444444444,N,N,False,
11649.255555555555,N,N,False,
11650.333333333334,N,N,False,
11651.405555555555,N,N,False,
11652.486111111111,N,N,False,
11653.555555555555,N,N,False,
11654.636111111111,N,N,False,
11655.738888888889,N,N,False,
11656.830555555556,N,N,False,
11657.922222222222,N,N,False,
11659.038888888888,N,N,False,
11660.15,N,N,False,
11661.247222222222,N,N,False,
11662.35,N,N,False,
11663.455555555556,N,N,False,
11664.558333333332,N,N,False,
11665.66111111111,N,N,False,
11666.772222222222,N,N,False,
11667.877777777778,N,N,False,
11668.986111111111,N,N,False,
11670.102777777778,N,N,False,
11671.205555555556,N,N,False,
11672.31388888889,N,N,False,
11673.413888888888,N,N,False,
11674.516666666666,N,N,False,
11675.613888888889,N,N,False,
11676.702777777778,N,N,False,
11677.8,N,N,False,
11678.886111111111,N,N,False,
11679.966666666667,N,N,False,
11681.05,N,N,False,
11682.141666666666,N,N,False,
11683.230555555556,N,N,False,
11684.31111111111,N,N,False,
11685.391666666666,N,N,False,
11686.483333333334,N,N,False,
11687.580555555556,N,N,False,
11688.677777777777,N,N,False,
11689.772222222222,N,N,False,
11690.852777777778,N,N,False,
11691.95,N,N,False,
11693.047222222222,N,N,False,
11694.138888888889,N,N,False,
11695.227777777778,N,N,False,
11696.31388888889,N,N,False,
11697.4,N,N,False,
11698.486111111111,N,N,False,
11699.572222222223,N,N,False,
11700.663888888888,N,N,False,
11701.761111111111,N,N,False,
11702.85,N,N,False,
11703.93611111111,N,N,False,
11705.022222222222,N,N,False,
11706.102777777778,N,N,False,
11707.177777777777,N,N,False,
11708.247222222222,N,N,False,
11709.305555555555,N,N,False,
11710.352777777778,N,N,False,
11711.4,N,N,False,
11712.45,N,N,False,
11713.505555555555,N,N,False,
11714.572222222223,N,N,False,
11715.641666666666,N,N,False,
11716.708333333334,N,N,False,
11717.775,N,N,False,
11718.847222222223,N,N,False,
11719.922222222222,N,N,False,
11720.991666666667,N,N,False,
11722.072222222223,N,N,False,
11723.147222222222,N,N,False,
11724.233333333334,N,N,False,
11725.319444444445,N,N,False,
11726.413888888888,N,N,False,
11727.505555555555,N,N,False,
11728.591666666667,N,N,False,
11729.680555555555,N,N,False,
11730.769444444444,N,N,False,
11731.855555555556,N,N,False,
11732.93888888889,N,N,False,
11734.016666666666,N,N,False,
11735.097222222223,N,N,False,
11736.18888888889,N,N,False,
11737.266666666666,N,N,False,
11738.33888888889,N,N,False,
11739.408333333333,N,N,False,
11740.477777777778,N,N,False,
11741.55,N,N,False,
11742.616666666667,N,N,False,
11743.68888888889,N,N,False,
11744.761111111111,N,N,False,
11745.833333333334,N,N,False,
11746.902777777777,N,N,False,
11747.972222222223,N,N,False,
11749.044444444444,N,N,False,
11750.119444444445,N,N,False,
11751.191666666668,N,N,False,
11752.269444444444,N,N,False,
11753.352777777778,N,N,False,
11754.433333333332,N,N,False,
11755.513888888889,N,N,False,
11756.608333333334,N,N,False,
11757.68611111111,N,N,False,
11758.758333333333,N,N,False,
11759.825,N,N,False,
11760.888888888889,N,N,False,
11761.944444444445,N,N,False,
11762.988888888889,N,N,False,
11764.038888888888,N,N,False,
11765.091666666667,N,N,False,
11766.15,N,N,False,
11767.208333333334,N,N,False,
11768.263888888889,N,N,False,
11769.319444444445,N,N,False,
11770.375,N,N,False,
11771.444444444445,N,N,False,
11772.502777777778,N,N,False,
11773.552777777777,N,N,False,
11774.594444444445,N,N,False,
11775.641666666666,N,N,False,
11776.68611111111,N,N,False,
11777.736111111111,N,N,False,
11778.788888888888,N,N,False,
11779.852777777778,N,N,False,
11780.925,N,N,False,
11781.980555555556,N,N,False,
11783.05,N,N,False,
11784.116666666667,N,N,False,
11785.18611111111,N,N,False,
11786.252777777778,N,N,False,
11787.316666666668,N,N,False,
11788.402777777777,N,N,False,
11789.475,N,N,False,
11790.55,N,N,False,
11791.619444444445,N,N,False,
11792.683333333332,N,N,False,
11793.755555555555,N,N,False,
11794.816666666668,N,N,False,
11795.863888888889,N,N,False,
11796.9,N,N,False,
11797.930555555555,N,N,False,
11798.955555555556,N,N,False,
11799.986111111111,N,N,False,
11801.030555555555,N,N,False,
11802.072222222223,N,N,False,
11803.116666666667,N,N,False,
11804.175,N,N,False,
11805.233333333334,N,N,False,
11806.294444444444,N,N,False,
11807.347222222223,N,N,False,
11808.405555555555,N,N,False,
11809.469444444445,N,N,False,
11810.527777777777,N,N,False,
11811.580555555556,N,N,False,
11812.638888888889,N,N,False,
11813.705555555556,N,N,False,
11814.758333333333,N,N,False,
11815.81111111111,N,N,False,
11816.863888888889,N,N,False,
11817.902777777777,N,N,False,
11818.941666666668,N,N,False,
11819.969444444445,N,N,False,
11821.019444444444,N,N,False,
11822.06111111111,N,N,False,
11823.102777777778,N,N,False,
11824.155555555555,N,N,False,
11825.205555555556,N,N,False,
11826.247222222222,N,N,False,
11827.291666666666,N,N,False,
11828.327777777778,N,N,False,
11829.358333333334,N,N,False,
11830.383333333333,N,N,False,
11831.425,N,N,False,
11832.46388888889,N,N,False,
11833.5,N,N,False,
11834.541666666666,N,N,False,
11835.586111111112,N,N,False,
11836.622222222222,N,N,False,
11837.65,N,N,False,
11838.691666666668,N,N,False,
11839.747222222222,N,N,False,
11840.81388888889,N,N,False,
11841.861111111111,N,N,False,
11842.913888888888,N,N,False,
11843.961111111112,N,N,False,
11845.005555555555,N,N,False,
11846.055555555555,N,N,False,
11847.105555555556,N,N,False,
11848.155555555555,N,N,False,
11849.202777777778,N,N,False,
11850.258333333333,N,N,False,
11851.305555555555,N,N,False,
11852.341666666667,N,N,False,
11853.377777777778,N,N,False,
11854.41111111111,N,N,False,
11855.43888888889,N,N,False,
11856.447222222223,N,N,False,
11857.461111111112,N,N,False,
11858.46388888889,N,N,False,
11859.46388888889,N,N,False,
11860.46388888889,N,N,False,
11860.741666666667,,N,True,Start1
11861.461111111112,U,N,True,
11862.461111111112,U,N,True,
11862.908333333333,,N,True,End1
11863.46388888889,N,N,False,
11864.469444444445,N,N,False,
11865.477777777778,N,N,False,
11866.5,N,N,False,
11867.511111111111,N,N,False,
11868.522222222222,N,N,False,
11869.541666666666,N,N,False,
11870.555555555555,N,N,False,
11871.56388888889,N,N,False,
11872.575,N,N,False,
11873.591666666667,N,N,False,
11874.611111111111,N,N,False,
11875.638888888889,N,N,False,
11876.669444444444,N,N,False,
11877.697222222223,N,N,False,
11878.716666666667,N,N,False,
11879.741666666667,N,N,False,
11880.766666666666,N,N,False,
11881.78611111111,N,N,False,
11882.8,N,N,False,
11883.816666666668,U,N,False,
11884.833333333334,N,N,False,
11885.847222222223,N,N,False,
11886.855555555556,N,N,False,
11887.872222222222,N,N,False,
11888.883333333333,N,N,False,
11889.888888888889,N,N,False,
11890.888888888889,N,N,False,
11891.891666666666,N,N,False,
11892.891666666666,N,N,False,
11893.886111111111,N,N,False,
11894.875,N,N,False,
11895.863888888889,N,N,False,
11896.85,N,N,False,
11897.83888888889,N,N,False,
11898.833333333334,N,N,False,
11899.833333333334,N,N,False,
11900.830555555556,N,N,False,
11901.836111111112,N,N,False,
11902.841666666667,N,N,False,
11903.852777777778,N,N,False,
11904.863888888889,N,N,False,
11905.877777777778,N,N,False,
11906.891666666666,N,N,False,
11907.902777777777,N,N,False,
11908.913888888888,N,N,False,
11909.925,N,N,False,
11910.93611111111,N,N,False,
11911.95,N,N,False,
11912.96388888889,N,N,False,
11913.980555555556,N,N,False,
11914.991666666667,N,N,False,
11916.008333333333,N,N,False,
11917.027777777777,N,N,False,
11918.044444444444,N,N,False,
11919.06111111111,N,N,False,
11920.080555555556,N,N,False,
11921.094444444445,N,N,False,
11922.113888888889,N,N,False,
11923.127777777778,N,N,False,
11924.144444444444,N,N,False,
11925.16111111111,N,N,False,
11926.183333333332,N,N,False,
11927.191666666668,N,N,False,
11928.194444444445,N,N,False,
11929.2,N,N,False,
11930.205555555556,N,N,False,
11931.202777777778,N,N,False,
11932.194444444445,N,N,False,
11933.18888888889,N,N,False,
11934.183333333332,N,N,False,
11935.177777777777,N,N,False,
11936.177777777777,N,N,False,
11937.191666666668,N,N,False,
11938.205555555556,N,N,False,
11939.222222222223,N,N,False,
11940.25,N,N,False,
11941.275,N,N,False,
11942.294444444444,N,N,False,
11943.316666666668,N,N,False,
11944.352777777778,N,N,False,
11945.391666666666,N,N,False,
11946.430555555555,N,N,False,
11947.475,N,N,False,
11948.522222222222,N,N,False,
11949.555555555555,N,N,False,
11950.591666666667,N,N,False,
11951.638888888889,N,N,False,
11952.677777777777,N,N,False,
11953.719444444445,N,N,False,
11954.755555555555,N,N,False,
11955.797222222222,N,N,False,
11956.836111111112,N,N,False,
11957.875,N,N,False,
11958.913888888888,N,N,False,
11959.958333333334,N,N,False,
11960.994444444445,N,N,False,
11962.03611111111,N,N,False,
11963.086111111112,N,N,False,
11964.138888888889,N,N,False,
11965.177777777777,N,N,False,
11966.219444444445,N,N,False,
11967.255555555555,N,N,False,
11968.288888888888,N,N,False,
11969.325,N,N,False,
11970.369444444445,N,N,False,
11971.41111111111,N,N,False,
11972.444444444445,N,N,False,
11973.480555555556,N,N,False,
11974.519444444444,N,N,False,
11975.547222222222,N,N,False,
11976.56111111111,N,N,False,
11977.586111111112,N,N,False,
11978.613888888889,N,N,False,
11979.641666666666,N,N,False,
11980.675,N,N,False,
11981.716666666667,N,N,False,
11982.761111111111,N,N,False,
11983.8,N,N,False,
11984.847222222223,N,N,False,
11985.891666666666,N,N,False,
11986.933333333332,N,N,False,
11987.96388888889,N,N,False,
11989.002777777778,N,N,False,
11990.044444444444,N,N,False,
11991.075,N,N,False,
11992.1,N,N,False,
11993.127777777778,N,N,False,
11994.152777777777,N,N,False,
11995.172222222222,N,N,False,
11996.197222222223,N,N,False,
11997.230555555556,N,N,False,
11998.263888888889,N,N,False,
11999.302777777777,N,N,False,
12000.33888888889,N,N,False,
12001.383333333333,N,N,False,
12002.422222222222,N,N,False,
12003.452777777778,N,N,False,
12004.497222222222,N,N,False,
12005.530555555555,N,N,False,
12006.56388888889,N,N,False,
12007.6,N,N,False,
12008.638888888889,N,N,False,
12009.677777777777,N,N,False,
12010.705555555556,N,N,False,
12011.733333333334,N,N,False,
12012.769444444444,N,N,False,
12013.797222222222,N,N,False,
12014.83888888889,N,N,False,
12015.886111111111,N,N,False,
12016.919444444444,N,N,False,
12017.95,N,N,False,
12018.991666666667,N,N,False,
12020.038888888888,N,N,False,
12021.080555555556,N,N,False,
12022.122222222222,N,N,False,
12023.177777777777,N,N,False,
12024.225,N,N,False,
12025.280555555555,N,N,False,
12026.347222222223,N,N,False,
12027.416666666666,N,N,False,
12028.472222222223,N,N,False,
12029.541666666666,N,N,False,
12030.611111111111,N,N,False,
12031.677777777777,N,N,False,
12032.744444444445,N,N,False,
12033.81111111111,N,N,False,
12034.872222222222,N,N,False,
12035.933333333332,N,N,False,
12036.983333333334,N,N,False,
12038.041666666666,N,N,False,
12039.08888888889,N,N,False,
12040.138888888889,N,N,False,
12041.194444444445,N,N,False,
12042.241666666667,N,N,False,
12043.3,N,N,False,
12044.352777777778,N,N,False,
12045.405555555555,N,N,False,
12046.461111111112,N,N,False,
12047.511111111111,N,N,False,
12048.558333333332,N,N,False,
12049.616666666667,N,N,False,
12050.663888888888,N,N,False,
12051.716666666667,N,N,False,
12052.772222222222,N,N,False,
12053.822222222223,N,N,False,
12054.866666666667,N,N,False,
12055.908333333333,N,N,False,
12056.95,N,N,False,
12057.991666666667,N,N,False,
12059.033333333333,N,N,False,
12060.077777777778,N,N,False,
12061.133333333333,N,N,False,
12062.18888888889,N,N,False,
12063.244444444445,N,N,False,
12064.305555555555,N,N,False,
12065.369444444445,N,N,False,
12066.419444444444,N,N,False,
12067.475,N,N,False,
12068.522222222222,N,N,False,
12069.56111111111,N,N,False,
12070.591666666667,N,N,False,
12071.630555555555,N,N,False,
12072.66111111111,N,N,False,
12073.683333333332,N,N,False,
12074.697222222223,N,N,False,
12075.71388888889,N,N,False,
12076.725,N,N,False,
12077.733333333334,N,N,False,
12078.752777777778,N,N,False,
12079.769444444444,N,N,False,
12080.81111111111,N,N,False,
12081.877777777778,N,N,False,
12082.944444444445,N,N,False,
12084.022222222222,N,N,False,
12085.091666666667,N,N,False,
12086.169444444444,N,N,False,
12087.227777777778,N,N,False,
12088.28611111111,N,N,False,
12089.327777777778,N,N,False,
12090.366666666667,N,N,False,
12091.394444444444,N,N,False,
12092.405555555555,N,N,False,
12093.408333333333,N,N,False,
12094.405555555555,N,N,False,
12095.405555555555,N,N,False,
12096.397222222222,N,N,False,
12097.391666666666,N,N,False,
12098.4,N,N,False,
12099.41111111111,N,N,False,
12100.43611111111,N,N,False,
12101.483333333334,N,N,False,
12102.533333333333,N,N,False,
12103.594444444445,N,N,False,
12104.672222222222,N,N,False,
12105.741666666667,N,N,False,
12106.805555555555,N,N,False,
12107.861111111111,N,N,False,
12108.913888888888,N,N,False,
12109.969444444445,N,N,False,
12111.019444444444,N,N,False,
12112.072222222223,N,N,False,
12113.116666666667,N,N,False,
12114.158333333333,N,N,False,
12115.194444444445,N,N,False,
12116.238888888889,N,N,False,
12117.291666666666,N,N,False,
12118.33888888889,N,N,False,
12119.377777777778,N,N,False,
12120.425,N,N,False,
12121.466666666667,N,N,False,
12122.505555555555,N,N,False,
12123.544444444444,N,N,False,
12124.58888888889,N,N,False,
12125.625,N,N,False,
12126.666666666666,N,N,False,
12127.711111111112,N,N,False,
12128.755555555555,N,N,False,
12129.81111111111,N,N,False,
12130.858333333334,N,N,False,
12131.9,N,N,False,
12132.941666666668,N,N,False,
12133.975,N,N,False,
12134.997222222222,N,N,False,
12136.025,N,N,False,
12137.047222222222,N,N,False,
12138.06111111111,N,N,False,
12139.083333333334,N,N,False,
12140.1,N,N,False,
12141.125,N,N,False,
12142.15,N,N,False,
12143.18611111111,N,N,False,
12144.21388888889,N,N,False,
12145.236111111111,N,N,False,
12146.263888888889,N,N,False,
12147.294444444444,N,N,False,
12148.322222222223,N,N,False,
12149.35,N,N,False,
12150.388888888889,N,N,False,
12151.43611111111,N,N,False,
12152.488888888889,N,N,False,
12153.547222222222,N,N,False,
12154.616666666667,N,N,False,
12155.666666666666,N,N,False,
12156.725,N,N,False,
12157.775,N,N,False,
12158.825,N,N,False,
12159.855555555556,N,N,False,
12160.891666666666,N,N,False,
12161.93611111111,N,N,False,
12162.966666666667,N,N,False,
12164.008333333333,N,N,False,
12165.05,N,N,False,
12166.080555555556,N,N,False,
12167.097222222223,N,N,False,
12168.108333333334,N,N,False,
12169.127777777778,N,N,False,
12170.141666666666,N,N,False,
12171.152777777777,N,N,False,
12172.177777777777,N,N,False,
12173.202777777778,N,N,False,
12174.233333333334,N,N,False,
12175.269444444444,N,N,False,
12176.302777777777,N,N,False,
12177.341666666667,N,N,False,
12178.375,N,N,False,
12179.4,N,N,False,
12180.43611111111,N,N,False,
12181.472222222223,N,N,False,
12182.505555555555,N,N,False,
12183.544444444444,N,N,False,
12184.572222222223,N,N,False,
12185.6,N,N,False,
12186.619444444445,N,N,False,
12187.636111111111,N,N,False,
12188.658333333333,N,N,False,
12189.680555555555,N,N,False,
12190.705555555556,N,N,False,
12191.733333333334,N,N,False,
12192.763888888889,N,N,False,
12193.794444444444,N,N,False,
12194.830555555556,N,N,False,
12195.872222222222,N,N,False,
12196.91111111111,N,N,False,
12197.944444444445,N,N,False,
12198.986111111111,N,N,False,
12200.022222222222,N,N,False,
12201.052777777777,N,N,False,
12202.077777777778,N,N,False,
12203.102777777778,N,N,False,
12204.133333333333,N,N,False,
12205.158333333333,N,N,False,
12206.18611111111,N,N,False,
12207.219444444445,N,N,False,
12208.241666666667,N,N,False,
12209.266666666666,N,N,False,
12210.288888888888,N,N,False,
12211.31388888889,N,N,False,
12212.330555555556,N,N,False,
12213.358333333334,N,N,False,
12214.386111111111,N,N,False,
12215.405555555555,N,N,False,
12216.419444444444,N,N,False,
12217.43611111111,N,N,False,
12218.461111111112,N,N,False,
12219.547222222222,N,N,False,
12220.613888888889,N,N,False,
12221.691666666668,N,N,False,
12222.763888888889,N,N,False,
12223.822222222223,N,N,False,
12224.883333333333,N,N,False,
12225.955555555556,N,N,False,
12227.019444444444,N,N,False,
12228.072222222223,N,N,False,
12229.125,N,N,False,
12230.230555555556,N,N,False,
12231.427777777777,U,N,False,
12232.636111111111,N,N,False,
12233.822222222223,N,N,False,
12234.96388888889,N,N,False,
12236.097222222223,N,N,False,
12237.216666666667,U,N,False,
12238.336111111112,N,N,False,
12239.455555555556,N,N,False,
12240.566666666668,N,N,False,
12241.741666666667,N,N,False,
12242.902777777777,N,N,False,
12243.25,V,VT,False,
12243.691666666668,V,VT,False,
12244.0,V,VT,False,
12244.266666666666,V,VT,False,
12245.230555555556,N,N,False,
12246.583333333334,N,N,False,
12248.013888888889,N,N,False,
12249.358333333334,N,N,False,
12250.647222222222,N,N,False,
12251.875,N,N,False,
12253.130555555555,N,N,False,
12254.327777777778,N,N,False,
12255.497222222222,N,N,False,
12256.652777777777,N,N,False,
12257.808333333332,N,N,False,
12258.955555555556,N,N,False,
12260.119444444445,N,N,False,
12261.222222222223,N,N,False,
12262.3,N,N,False,
12263.358333333334,N,N,False,
12264.388888888889,N,N,False,
12265.402777777777,N,N,False,
12266.413888888888,N,N,False,
12267.419444444444,N,N,False,
12268.41111111111,N,N,False,
12269.405555555555,N,N,False,
12270.394444444444,N,N,False,
12271.388888888889,N,N,False,
12272.386111111111,N,N,False,
12273.383333333333,N,N,False,
12274.377777777778,N,N,False,
12275.369444444445,N,N,False,
12276.352777777778,N,N,False,
12277.330555555556,N,N,False,
12278.31111111111,N,N,False,
12279.28611111111,N,N,False,
12280.255555555555,N,N,False,
12281.227777777778,N,N,False,
12282.2,N,N,False,
12283.172222222222,N,N,False,
12284.15,N,N,False,
12285.16111111111,N,N,False,
12286.169444444444,N,N,False,
12287.172222222222,N,N,False,
12288.169444444444,N,N,False,
12289.158333333333,N,N,False,
12290.141666666666,N,N,False,
12291.119444444445,N,N,False,
12292.091666666667,N,N,False,
12293.06111111111,N,N,False,
12294.038888888888,N,N,False,
12295.013888888889,N,N,False,
12295.986111111111,N,N,False,
12296.952777777778,N,N,False,
12297.916666666666,N,N,False,
12298.872222222222,N,N,False,
12299.825,N,N,False,
12300.780555555555,N,N,False,
12301.736111111111,N,N,False,
12302.68611111111,N,N,False,
12303.638888888889,N,N,False,
12304.586111111112,N,N,False,
12305.53611111111,N,N,False,
12306.488888888889,N,N,False,
12307.43888888889,N,N,False,
12308.397222222222,N,N,False,
12309.358333333334,N,N,False,
12310.316666666668,N,N,False,
12311.277777777777,N,N,False,
12312.241666666667,N,N,False,
12313.205555555556,N,N,False,
12314.172222222222,N,N,False,
12315.136111111111,N,N,False,
12316.1,N,N,False,
12317.072222222223,N,N,False,
12318.041666666666,N,N,False,
12319.011111111111,N,N,False,
12319.986111111111,N,N,False,
12320.952777777778,N,N,False,
12321.919444444444,N,N,False,
12322.883333333333,N,N,False,
12323.844444444445,N,N,False,
12324.802777777777,N,N,False,
12325.752777777778,N,N,False,
12326.702777777778,N,N,False,
12327.655555555555,N,N,False,
12328.605555555556,N,N,False,
12329.555555555555,N,N,False,
12330.502777777778,N,N,False,
12331.45,N,N,False,
12332.397222222222,N,N,False,
12333.355555555556,N,N,False,
12334.31388888889,N,N,False,
12335.275,N,N,False,
12336.244444444445,N,N,False,
12337.222222222223,N,N,False,
12338.191666666668,U,N,False,
12339.155555555555,N,N,False,
