time_second,beat_type,rhythm_label,bad_signal_quality,bad_signal_quality_label
4514.202777777778,N,N,False,
4515.083333333333,N,N,False,
4515.966666666666,N,N,False,
4516.855555555556,N,N,False,
4517.741666666667,N,N,False,
4518.627777777778,N,N,False,
4519.519444444444,N,N,False,
4520.402777777777,N,N,False,
4521.294444444445,N,N,False,
4522.183333333333,N,N,False,
4523.075,N,N,False,
4523.966666666666,N,N,False,
4524.861111111111,N,N,False,
4525.7555555555555,N,N,False,
4526.641666666666,N,N,False,
4527.533333333334,N,N,False,
4528.430555555556,N,N,False,
4529.327777777778,N,N,False,
4530.216666666666,N,N,False,
4531.1,N,N,False,
4531.983333333334,N,N,False,
4532.877777777778,N,N,False,
4533.769444444444,N,N,False,
4534.663888888889,N,N,False,
4535.563888888889,N,N,False,
4536.455555555555,N,N,False,
4537.352777777778,N,N,False,
4538.25,N,N,False,
4539.155555555555,N,N,False,
4540.05,N,N,False,
4540.947222222222,N,N,False,
4541.841666666666,N,N,False,
4542.741666666667,N,N,False,
4543.633333333333,N,N,False,
4544.525,N,N,False,
4545.422222222222,N,N,False,
4546.319444444444,N,N,False,
4547.2138888888885,N,N,False,
4548.111111111111,N,N,False,
4549.0055555555555,N,N,False,
4549.9,N,N,False,
4550.788888888889,N,N,False,
4551.675,N,N,False,
4552.561111111111,N,N,False,
4553.444444444444,N,N,False,
4554.319444444444,N,N,False,
4555.211111111111,N,N,False,
4556.094444444445,N,N,False,
4556.977777777778,N,N,False,
4557.861111111111,N,N,False,
4558.75,N,N,False,
4559.647222222222,N,N,False,
4560.538888888889,N,N,False,
4561.427777777778,N,N,False,
4562.319444444444,N,N,False,
4563.2,N,N,False,
4564.077777777778,N,N,False,
4564.958333333333,N,N,False,
4565.836111111111,N,N,False,
4566.719444444445,N,N,False,
4567.602777777778,N,N,False,
4568.480555555556,N,N,False,
4569.366666666667,N,N,False,
4570.247222222222,N,N,False,
4571.1305555555555,N,N,False,
4572.019444444444,N,N,False,
4572.905555555555,N,N,False,
4573.794444444445,N,N,False,
4574.675,N,N,False,
4575.563888888889,N,N,False,
4576.447222222222,N,N,False,
4577.330555555555,N,N,False,
4578.211111111111,N,N,False,
4579.097222222223,N,N,False,
4579.975,N,N,False,
4580.863888888889,N,N,False,
4581.752777777778,N,N,False,
4582.655555555555,N,N,False,
4583.561111111111,N,N,False,
4584.458333333333,N,N,False,
4585.363888888889,N,N,False,
4586.275,N,N,False,
4587.186111111111,N,N,False,
4588.097222222223,N,N,False,
4589.011111111111,N,N,False,
4589.916666666667,N,N,False,
4590.819444444444,N,N,False,
4591.725,N,N,False,
4592.633333333333,N,N,False,
4593.544444444445,N,N,False,
4594.45,N,N,False,
4595.363888888889,N,N,False,
4596.275,N,N,False,
